+Views विचारधाराः 	 AryaH/hinduism/tattvam/darshanam/
+vodUn 	 vodUn/
+Will to Power 	 AryaH/germanic/articles/Neitzesche/Will_to_Power/
+Woman स्त्रीः 	 AryaH/hinduism/social-cultivation/women/
+Zoro 	 AryaH/iranic/zoro/
+अङ्गानि 	 AryaH/hinduism/AchAraH/kriyAH/homaH/angAni/
+अङ्गानि 	 AryaH/hinduism/branches/vaiShNavaH/shrI-sampradAyaH/kriyA/prayogamAlA/angAni/
+अधि श्री-सम्प्रदायम् 	 AryaH/hinduism/branches/vaiShNavaH/shrI-sampradAyaH/meta/
+अधि-साङ्ख्यम् 	 AryaH/hinduism/branches/sAnkhyam/meta/
+अधियोगम् 	 AryaH/hinduism/branches/yogaH/meta/
+अधिशैवम् 	 AryaH/hinduism/branches/shaivaH/meta/
+अनिरुद्धसंहिता 	 AryaH/hinduism/branches/vaiShNavaH/pAncharAtrAgamaH/aniruddha-saMhitA/
+अभिचारः 	 AryaH/hinduism/bases/kathAH/abhichAraH/
+अभिनवगुप्त-मूलानि 	 AryaH/hinduism/branches/shaivaH/trikam/abhinavagupta-mUlam/
+अष्ट प्रकरणानि 	 AryaH/hinduism/branches/shaivaH/siddhAntaH/aShTa_prakaraNAni/
+आजीव-संस्कारः 	 AryaH/hinduism/AchAraH/kriyAH/AjIva-saMskAraH/
+आनन्दबोधेन्द्र-टीका 	 AryaH/hinduism/branches/brAhmaH/yoga-vAsiShTha-shAstram/Ananda-bodhendra-TIkA/
+आहारनियमः 	 AryaH/hinduism/branches/vaiShNavaH/shrI-sampradAyaH/tattvam/venkaTanAthaH/AhAra-niyamaH/
+आह्निकार्थ-प्रकाशिका 	 AryaH/hinduism/branches/vaiShNavaH/shrI-sampradAyaH/kriyA/AhnikArtha-prakAshikA/
+ईश्वरप्रत्यभिज्ञाकारिका 	 AryaH/hinduism/branches/shaivaH/trikam/Ishvara-pratyabhiJNA-kArikA/
+उपकरणानि 	 AryaH/hinduism/AchAraH/vishvAsa-matam/images/shrauta-yAga/upakaraNa/
+कथाः 	 AryaH/hinduism/bases/kathAH/
+कल्पे विश्वासमतम् 	 AryaH/hinduism/AchAraH/vishvAsa-matam/
+कारिका 	 AryaH/hinduism/branches/sAnkhyam/kArikA/
+कुलकरणि-देवरावः 	 AryaH/hinduism/branches/brAhmaH/shAnakara-darshanam/sachchidAnandendraH/kulakaraNi-devarAvaH/
+क्रिया-सागरः 	 AryaH/hinduism/branches/vaiShNavaH/pAncharAtrAgamaH/kriyA-sAgaraH/
+क्रियाकैरवचन्द्रिका 	 AryaH/hinduism/branches/vaiShNavaH/pAncharAtrAgamaH/kriyA-kairava-chandrikA/
+क्षेमराज-मूलम् 	 AryaH/hinduism/branches/shaivaH/trikam/xemarAja-mUlam/
+क्षेमराज-विमर्शिनी 	 AryaH/hinduism/branches/shaivaH/shiva-sUtrANi/kShemarAja-vimarshinI/
+खादनम् 	 AryaH/hinduism/AchAraH/kriyAH/khAdanam/
+गुणः 	 AryaH/hinduism/branches/nyAya-vaisheShike/padArthAH/guNaH/
+गुरुग्रन्थः 	 AryaH/hinduism/branches/brAhmaH/nAnaka-mArgaH/guru-granthaH/
+गुर्तू-नीलकण्ठः 	 AryaH/hinduism/branches/shaivaH/trikam/articles/gurtU-nIlakaNThaH/
+गोरक्षा 	 AryaH/hinduism/social-cultivation/violence/animal-protection/go-raxA/
+घोराङ्गीरसः 	 AryaH/hinduism/AchAraH/kriyAH/meta-ritual/articles/ghorAngIrasa/
+चतुर्वेदि-राधेश्यामः 	 AryaH/hinduism/branches/shaivaH/trikam/abhinavagupta-mUlam/tantrAlokaH/pariShkAryam/chaturvedi-rAdheshyAmaH/
+चार्वाकः 	 AryaH/chArvAkaH/
+चित्राणि 	 AryaH/bauddhaH/images/
+चित्राणि 	 AryaH/hinduism/AchAraH/kriyAH/angAni/dravyam/images/
+चित्राणि 	 AryaH/hinduism/AchAraH/kriyAH/homaH/angAni/images/
+चित्राणि 	 AryaH/hinduism/AchAraH/kriyAH/meta-ritual/images/
+चित्राणि 	 AryaH/hinduism/AchAraH/kriyAH/pUjA/images/
+चित्राणि 	 AryaH/hinduism/AchAraH/kriyAH/tAtkAlika-saMskAraH/sharIram/veShaH/images/
+चित्राणि 	 AryaH/hinduism/AchAraH/vishvAsa-matam/images/
+चित्राणि 	 AryaH/hinduism/branches/brAhmaH/shAnakara-darshanam/images/
+चित्राणि 	 AryaH/hinduism/branches/shaivaH/images/
+चित्राणि 	 AryaH/hinduism/branches/shaivaH/meta/images/
+चित्राणि 	 AryaH/hinduism/branches/shaivaH/trikam/images/
+चित्राणि 	 AryaH/hinduism/social-cultivation/dharma/Ashrama/vivAhaH/images/
+चित्राणि 	 AryaH/images/
+जयरथटीका 	 AryaH/hinduism/branches/shaivaH/trikam/abhinavagupta-mUlam/tantrAlokaH/jayaratha-TIkA/
+जयाख्यसंहिता 	 AryaH/hinduism/branches/vaiShNavaH/pAncharAtrAgamaH/jayAkhya-saMhitA/
+जू-लक्ष्मणः 	 AryaH/hinduism/branches/shaivaH/trikam/articles/jU-laxmaNaH/
+जैन-बौद्ध-चार्वाक दर्शन 	 AryaH/meta/saMskRta-vANmaya-bRhad-itihAsa/12_nAstikyam/
+तत्त्व-मुक्ता-कलापः 	 AryaH/hinduism/branches/vaiShNavaH/shrI-sampradAyaH/tattvam/venkaTanAthaH/tattva-muktA-kalApaH/
+तत्त्वम् 	 AryaH/hinduism/branches/vaiShNavaH/shrI-sampradAyaH/tattvam/
+तन्त्रसारः 	 AryaH/hinduism/branches/shaivaH/trikam/abhinavagupta-mUlam/tantrasAraH/
+तन्त्रागम 	 AryaH/meta/saMskRta-vANmaya-bRhad-itihAsa/11_tantrAgama/
+तन्त्रालोकः 	 AryaH/hinduism/branches/shaivaH/trikam/abhinavagupta-mUlam/tantrAlokaH/
+तर्कसङ्ग्रहः 	 AryaH/hinduism/branches/nyAya-vaisheShike/tarkasangrahaH/
+तात्कालिक-संस्कारः 	 AryaH/hinduism/AchAraH/kriyAH/tAtkAlika-saMskAraH/
+त्रिकम् 	 AryaH/hinduism/branches/shaivaH/trikam/
+त्रिपुरा-रहस्यम् 	 AryaH/hinduism/branches/shAktaH/tripurA-rahasyam/
+दानम् 	 AryaH/hinduism/AchAraH/dAnam/
+द्रव्यम् 	 AryaH/hinduism/branches/nyAya-vaisheShike/padArthAH/dravyam/
+नानकमार्गः 	 AryaH/hinduism/branches/brAhmaH/nAnaka-mArgaH/
+निक्षेप-रक्षा 	 AryaH/hinduism/branches/vaiShNavaH/shrI-sampradAyaH/tattvam/venkaTanAthaH/nixepa-raxA/
+नेत्रतन्त्रम् 	 AryaH/hinduism/branches/shaivaH/trikam/netra-tantram/
+न्याय-परिशुद्धिः - वेदान्तदेशिकः 	 AryaH/hinduism/branches/nyAya-vaisheShike/vishiShTAdvaiti-granthAH/nyAya-parishuddhiH_vedAnta-deshikaH/
+न्यायकुलिशः 	 AryaH/hinduism/branches/nyAya-vaisheShike/vishiShTAdvaiti-granthAH/nyAya-kulishaH/
+पदार्थाः 	 AryaH/hinduism/branches/nyAya-vaisheShike/padArthAH/
+परमहंस-मिश्रः 	 AryaH/hinduism/branches/shaivaH/trikam/abhinavagupta-mUlam/tantrAlokaH/pariShkAryam/paramahaMsa-mishraH/
+परमहंस-मिश्रानुवादः 	 AryaH/hinduism/branches/shaivaH/trikam/mAlinI-vijayottara-tantram/srotaH/paramhaMsa-mishrAnuvAdaH/
+परा-प्रवेशिका 	 AryaH/hinduism/branches/shaivaH/trikam/xemarAja-mUlam/parA-praveshikA/
+परात्रिंशिका-विवरणम् 	 AryaH/hinduism/branches/shaivaH/trikam/parAtriMshikA/
+परिष्कार्यम् 	 AryaH/hinduism/branches/shaivaH/trikam/abhinavagupta-mUlam/tantrAlokaH/pariShkAryam/
+पाञ्चरात्रागमः 	 AryaH/hinduism/branches/vaiShNavaH/pAncharAtrAgamaH/
+पाठभेदाः 	 AryaH/hinduism/branches/sAnkhyam/kArikA/pAThabhedAH/
+पुरुषार्थाः Goals of life 	 AryaH/hinduism/tattvam/puruShArthaH/
+पौष्कर संहिता 	 AryaH/hinduism/branches/vaiShNavaH/pAncharAtrAgamaH/pauShkara-saMhitA/
+प्रतिपादितविषयसङ्ग्रहः 	 AryaH/hinduism/branches/shaivaH/shiva-sUtrANi/viShaya-sangrahaH/
+प्रत्यभिज्ञा-हृदयं 	 AryaH/hinduism/branches/shaivaH/trikam/pratyabhijJNA-hRdayam/
+प्रपञ्च-सारः 	 AryaH/hinduism/branches/mishram/prapancha-sAraH/
+प्रमा 	 AryaH/hinduism/branches/nyAya-vaisheShike/pramA/
+प्रयोगमाला 	 AryaH/hinduism/branches/vaiShNavaH/shrI-sampradAyaH/kriyA/prayogamAlA/
+बलिः 	 AryaH/hinduism/AchAraH/kriyAH/baliH/
+ब्रह्म-सूत्राणि 	 AryaH/hinduism/branches/brAhmaH/shAnakara-darshanam/brahma-sUtrANi/
+ब्राह्मः 	 AryaH/hinduism/branches/brAhmaH/
+मठः 	 AryaH/hinduism/branches/brAhmaH/shAnakara-darshanam/maTha/
+मनः 	 AryaH/hinduism/AchAraH/kriyAH/tAtkAlika-saMskAraH/manaH/
+मानसतरङ्गिणीकृल्-लेखाः 	 AryaH/hinduism/bases/articles/MT/
+मानसतरङ्गिणीकृल्-लेखाः 	 AryaH/hinduism/tattvam/Rtam/articles/MT/
+मानसोल्लासः 	 AryaH/hinduism/articles/mAnasollAsaH/
+मालिनी-विजय-वार्तिकम् 	 AryaH/hinduism/branches/shaivaH/trikam/abhinavagupta-mUlam/mAlinI-vijaya-vArtikam/
+मालिनी-विजयोत्तर-तन्त्रम् 	 AryaH/hinduism/branches/shaivaH/trikam/mAlinI-vijayottara-tantram/
+मूलम् 	 AryaH/hinduism/branches/brAhmaH/shAnakara-darshanam/brahma-sUtrANi/mUlam/
+मूलम् 	 AryaH/hinduism/branches/shaivaH/trikam/abhinavagupta-mUlam/tantrasAraH/mUlam/
+मूलम् 	 AryaH/hinduism/branches/vaiShNavaH/shrI-sampradAyaH/tattvam/venkaTanAthaH/rahasya-traya-sAraH/mUlam/
+मूलाविद्यानिरासः 	 AryaH/hinduism/branches/brAhmaH/shAnakara-darshanam/sachchidAnandendraH/mUlAvidyA-nirAsaH/
+मेरुतन्त्र 	 AryaH/hinduism/branches/shaivaH/meru-tantram/
+यामुनः 	 AryaH/hinduism/branches/vaiShNavaH/shrI-sampradAyaH/tattvam/yAmunaH/
+योग-वासिष्ठ-शास्त्रम् 	 AryaH/hinduism/branches/brAhmaH/yoga-vAsiShTha-shAstram/
+योगः 	 AryaH/hinduism/branches/yogaH/
+योगसूत्राणि 	 AryaH/hinduism/branches/yogaH/yoga-sUtrANi/
+रहस्य-त्रय-सारः 	 AryaH/hinduism/branches/vaiShNavaH/shrI-sampradAyaH/tattvam/venkaTanAthaH/rahasya-traya-sAraH/
+रौरवागमः 	 AryaH/hinduism/branches/shaivaH/rauravAgamaH/
+लक्ष्मीपुर-श्रीनिवास-सङ्ग्रहः 	 AryaH/hinduism/branches/vaiShNavaH/shrI-sampradAyaH/tattvam/venkaTanAthaH/rahasya-traya-sAraH/laxmIpura-shrInivAsa-sangrahaH/
+वसुगुप्त-वार्त्तिकम् 	 AryaH/hinduism/branches/shaivaH/shiva-sUtrANi/vasugupta-vArttikam/
+वादन्यायः 	 AryaH/hinduism/branches/nyAya-vaisheShike/vAda-nyAyaH/
+विज्ञान-भैरवः 	 AryaH/hinduism/branches/shaivaH/trikam/vijJNAna-bhairavaH/
+विद्याशङ्करः 	 AryaH/hinduism/branches/brAhmaH/shAnakara-darshanam/maTha/articles/vidyAshankaraH/
+विमर्शिनी 	 AryaH/hinduism/branches/shaivaH/trikam/Ishvara-pratyabhiJNA-kArikA/vimarshinI/
+विमर्शिनीव्याख्या 	 AryaH/hinduism/branches/shaivaH/trikam/Ishvara-pratyabhiJNA-kArikA/vimarshinI-vyAkhyA/
+विशिष्टाद्वैति-ग्रन्थाः 	 AryaH/hinduism/branches/nyAya-vaisheShike/vishiShTAdvaiti-granthAH/
+विशेषाः 	 AryaH/hinduism/AchAraH/kriyAH/homaH/visheShaH/
+विष्णुदत्त-शास्त्र्य्-अनुवादः 	 AryaH/hinduism/branches/shaivaH/trikam/mAlinI-vijayottara-tantram/srotaH/viShnu-datta-Shastry-anuvAdaH/
+वृत्तिः 	 AryaH/hinduism/branches/shaivaH/trikam/Ishvara-pratyabhiJNA-kArikA/vRttiH/
+वेङ्कटनाथः 	 AryaH/hinduism/branches/vaiShNavaH/shrI-sampradAyaH/tattvam/venkaTanAthaH/
+वेदिः 	 AryaH/hinduism/AchAraH/vishvAsa-matam/images/shrauta-yAga/vedI/
+वेषः 	 AryaH/hinduism/AchAraH/kriyAH/tAtkAlika-saMskAraH/sharIram/veShaH/
+वैश्वदेवम् 	 AryaH/hinduism/branches/vaiShNavaH/shrI-sampradAyaH/kriyA/shrIvaiShNava-sadAchAra-nirNayaH/vaishvadevam/
+शत-दूषणी 	 AryaH/hinduism/branches/vaiShNavaH/shrI-sampradAyaH/tattvam/venkaTanAthaH/shata-dUShaNI/
+शरीर-संस्कारः 	 AryaH/hinduism/AchAraH/kriyAH/tAtkAlika-saMskAraH/sharIram/
+शाङ्कर-दर्शनम् 	 AryaH/hinduism/branches/brAhmaH/shAnakara-darshanam/
+शिव-सूत्राणि 	 AryaH/hinduism/branches/shaivaH/shiva-sUtrANi/
+शैवः 	 AryaH/hinduism/branches/shaivaH/
+श्राद्धम् 	 AryaH/hinduism/AchAraH/kriyAH/shrAddham/
+श्री-सम्प्रदायः 	 AryaH/hinduism/branches/vaiShNavaH/shrI-sampradAyaH/
+श्रौतयागः 	 AryaH/hinduism/AchAraH/vishvAsa-matam/images/shrauta-yAga/
+संस्कृत-वाङ्मय का बृहद इतिहास १० वेदान्त 	 AryaH/hinduism/branches/brAhmaH/articles/saMskRta-vANmaya-bRhad-itihAsa_10_vedAnta/
+संस्कृत-वाङ्मय बृहद इतिहास - 9 	 AryaH/hinduism/branches/nyAya-vaisheShike/articles/saMskRta-vANmaya-bRhad-itihAsa/
+संस्कृतवाङ्मय का बृहत् इतिहास 	 AryaH/bauddhaH/saMskRta-vANmaya-bRhad-itihAsa/
+संस्कृतवाङ्मय का बृहत् इतिहास 	 AryaH/chArvAkaH/meta/saMskRta-vANmaya-bRhad-itihAsa/
+संस्कृतवाङ्मय का बृहत् इतिहास 	 AryaH/jainaH/meta/saMskRta-vANmaya-bRhad-itihAsa/
+संस्कृतवाङ्मय का बृहत् इतिहास 	 AryaH/meta/saMskRta-vANmaya-bRhad-itihAsa/
+सच्चरित्र-रक्षा 	 AryaH/hinduism/branches/vaiShNavaH/shrI-sampradAyaH/kriyA/sachcharitra-raxA/
+सच्चिदानन्देन्द्रः 	 AryaH/hinduism/branches/brAhmaH/shAnakara-darshanam/brahma-sUtrANi/sachchidAnandendraH/
+सच्चिदानन्देन्द्रः 	 AryaH/hinduism/branches/brAhmaH/shAnakara-darshanam/sachchidAnandendraH/
+सत्यनारायण-शास्त्री 	 AryaH/hinduism/branches/brAhmaH/shAnakara-darshanam/articles/satyanArAyaNa-shAstrI/
+सत्यनारायण-शास्त्री 	 AryaH/hinduism/branches/brAhmaH/yoga-vAsiShTha-shAstram/articles/satyanArAyaNa-shAstrI/
+सम्बन्धाः 	 AryaH/hinduism/branches/nyAya-vaisheShike/padArthAH/sambandhaH/
+सर्व-प्रस्तुतिः 	 AryaH/hinduism/branches/shaivaH/trikam/mAlinI-vijayottara-tantram/sarva-prastutiH/
+साङ्ख्यम् 	 AryaH/hinduism/branches/sAnkhyam/
+सिद्धान्तः 	 AryaH/hinduism/branches/shaivaH/siddhAntaH/
+सोमानन्द-शिवदृष्टिः 	 AryaH/hinduism/branches/shaivaH/trikam/somAnanda-shivadRShTiH/
+स्पन्द-कारिका 	 AryaH/hinduism/branches/shaivaH/trikam/spanda-kArikA/
+स्रोतः 	 AryaH/hinduism/branches/shaivaH/trikam/mAlinI-vijayottara-tantram/srotaH/
+स्रोतः 	 AryaH/hinduism/branches/shaivaH/trikam/parAtriMshikA/srotaH/
+स्रोतः 	 AryaH/hinduism/branches/shaivaH/trikam/pratyabhijJNA-hRdayam/srotaH/
+स्रोतः 	 AryaH/hinduism/branches/shaivaH/trikam/spanda-kArikA/srotaH/
+स्रोतः 	 AryaH/hinduism/branches/shaivaH/trikam/vijJNAna-bhairavaH/srotaH/
+स्वायंभुव-सूत्र-संग्रहः 	 AryaH/hinduism/branches/shaivaH/svAyambhuvAgamaH/
+० 	 AryaH/hinduism/branches/vaiShNavaH/shrI-sampradAyaH/tattvam/venkaTanAthaH/rahasya-traya-sAraH/rAjagopAla-translation/0/
+० सूत्रपाठः 	 AryaH/hinduism/branches/shaivaH/shiva-sUtrANi/mUlam/
+०१ अद्वैत वेदान्त 	 AryaH/hinduism/branches/brAhmaH/articles/saMskRta-vANmaya-bRhad-itihAsa_10_vedAnta/01_advaita_vedAnta/
+०१ न्याय दर्शन 	 AryaH/hinduism/branches/nyAya-vaisheShike/articles/saMskRta-vANmaya-bRhad-itihAsa/01_nyAya_darshana/
+०१ भगवद्गीता 	 AryaH/hinduism/branches/brAhmaH/articles/saMskRta-vANmaya-bRhad-itihAsa_10_vedAnta/04_gItA_aura_yogavAsiShTha/01_bhagavadgItA/
+०१ विद्यापदः 	 AryaH/hinduism/branches/shaivaH/rauravAgamaH/01_vidyApAdaH/
+०१ विद्यापादः 	 AryaH/hinduism/branches/shaivaH/svAyambhuvAgamaH/01_vidyApAdaH/
+०१ वैष्णव मत 	 AryaH/hinduism/branches/brAhmaH/articles/saMskRta-vANmaya-bRhad-itihAsa_10_vedAnta/02_vishiShTAdvaitavAda/01_vaiShNava_mata/
+०१ सुदर्शन-पाञ्चधन्य-धारण-विधिः 	 AryaH/hinduism/branches/vaiShNavaH/shrI-sampradAyaH/kriyA/sachcharitra-raxA/01_sudarshana-pAncha-janya-dhAraNa-vidhiH/
+०१-०३ 	 AryaH/hinduism/branches/shaivaH/trikam/abhinavagupta-mUlam/tantrAlokaH/pariShkAryam/chaturvedi-rAdheshyAmaH/p1_01-03/
+०१-०३ 	 AryaH/hinduism/branches/shaivaH/trikam/abhinavagupta-mUlam/tantrAlokaH/pariShkAryam/paramahaMsa-mishraH/p1_01-03/
+०२ उत्तरसूत्रम् 	 AryaH/hinduism/branches/shaivaH/svAyambhuvAgamaH/02_uttarasUtram/
+०२ पूर्वपक्षः 	 AryaH/hinduism/branches/vaiShNavaH/shrI-sampradAyaH/tattvam/venkaTanAthaH/nixepa-raxA/02_pUrvapaxaH/
+०२ प्रतिष्ठातन्त्रम् 	 AryaH/hinduism/branches/shaivaH/svAyambhuvAgamaH/03_uttarasvAyambhuve_prakIrNam/02_pratiShThAtantram/
+०२ विशिष्टाद्वैतवाद 	 AryaH/hinduism/branches/brAhmaH/articles/saMskRta-vANmaya-bRhad-itihAsa_10_vedAnta/02_vishiShTAdvaitavAda/
+०२ वैशेषिक दर्शन 	 AryaH/hinduism/branches/nyAya-vaisheShike/articles/saMskRta-vANmaya-bRhad-itihAsa/02_vaisheShika_darshana/
+०२ शैव मत 	 AryaH/hinduism/branches/brAhmaH/articles/saMskRta-vANmaya-bRhad-itihAsa_10_vedAnta/02_vishiShTAdvaitavAda/02_shaiva_mata/
+०३ उत्तरस्वायम्भुवे प्रकीर्णम् 	 AryaH/hinduism/branches/shaivaH/svAyambhuvAgamaH/03_uttarasvAyambhuve_prakIrNam/
+०३ भगवन्-निवेदितोपयोगः 	 AryaH/hinduism/branches/vaiShNavaH/shrI-sampradAyaH/kriyA/sachcharitra-raxA/03_bhagavan-niveditopayogaH/
+०३ साङ्ख्य दर्शन 	 AryaH/hinduism/branches/nyAya-vaisheShike/articles/saMskRta-vANmaya-bRhad-itihAsa/03_sAnkhya_darshana/
+०३ सिद्धान्तः 	 AryaH/hinduism/branches/vaiShNavaH/shrI-sampradAyaH/tattvam/venkaTanAthaH/nixepa-raxA/03_siddhAntaH/
+०३ सेश्वर वेदान्त 	 AryaH/hinduism/branches/brAhmaH/articles/saMskRta-vANmaya-bRhad-itihAsa_10_vedAnta/03_seshvara_vedAnta/
+०४ गीता और योगवासिष्ठ 	 AryaH/hinduism/branches/brAhmaH/articles/saMskRta-vANmaya-bRhad-itihAsa_10_vedAnta/04_gItA_aura_yogavAsiShTha/
+०४ प्रकीर्णम् 	 AryaH/hinduism/branches/shaivaH/svAyambhuvAgamaH/04_prakIrNam/
+०४ मीमांसा दर्शन का इतिहास 	 AryaH/hinduism/branches/nyAya-vaisheShike/articles/saMskRta-vANmaya-bRhad-itihAsa/04_mImAMsA_darshana_kA_itihAsa/
+०४-०७ 	 AryaH/hinduism/branches/shaivaH/trikam/abhinavagupta-mUlam/tantrAlokaH/pariShkAryam/chaturvedi-rAdheshyAmaH/p2_04-07/
+०४-०७ 	 AryaH/hinduism/branches/shaivaH/trikam/abhinavagupta-mUlam/tantrAlokaH/pariShkAryam/paramahaMsa-mishraH/p2_04-07/
+०८-०९ 	 AryaH/hinduism/branches/shaivaH/trikam/abhinavagupta-mUlam/tantrAlokaH/pariShkAryam/paramahaMsa-mishraH/p3_08-09/
+०८-१० 	 AryaH/hinduism/branches/shaivaH/trikam/abhinavagupta-mUlam/tantrAlokaH/pariShkAryam/chaturvedi-rAdheshyAmaH/p3_08-10/
+१ 	 AryaH/hinduism/branches/brAhmaH/shAnakara-darshanam/brahma-sUtrANi/mUlam/1/1/
+१ 	 AryaH/hinduism/branches/brAhmaH/shAnakara-darshanam/brahma-sUtrANi/mUlam/1/
+१ 	 AryaH/hinduism/branches/brAhmaH/shAnakara-darshanam/brahma-sUtrANi/mUlam/2/1/
+१ 	 AryaH/hinduism/branches/brAhmaH/shAnakara-darshanam/brahma-sUtrANi/mUlam/3/1/
+१ 	 AryaH/hinduism/branches/brAhmaH/shAnakara-darshanam/brahma-sUtrANi/mUlam/4/1/
+१ 	 AryaH/hinduism/branches/brAhmaH/yoga-vAsiShTha-shAstram/Ananda-bodhendra-TIkA/6_nirvANa-prakaraNam/1/
+१ अर्थानुशासन-विभागः 	 AryaH/hinduism/branches/vaiShNavaH/shrI-sampradAyaH/tattvam/venkaTanAthaH/rahasya-traya-sAraH/nsa-summary/1_arthAnushAsana-vibhAgaH/
+१ अर्थानुशासन-विभागः 	 AryaH/hinduism/branches/vaiShNavaH/shrI-sampradAyaH/tattvam/venkaTanAthaH/rahasya-traya-sAraH/rAjagopAla-translation/1_arthAnushAsana-vibhAgaH/
+१ वैराग्य-प्रकरणम् 	 AryaH/hinduism/branches/brAhmaH/yoga-vAsiShTha-shAstram/Ananda-bodhendra-TIkA/1_vairAgya-prakaraNam/
+१०-१३ 	 AryaH/hinduism/branches/shaivaH/trikam/abhinavagupta-mUlam/tantrAlokaH/pariShkAryam/paramahaMsa-mishraH/p4_10-13/
